num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S016677,18/05/2024,12:00:00,"CALL. CASALARREINA, 52 ZONA TERRIZA FAROLA 11",52,19,VICÁLVARO,Atropello a animal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.61631209685,40.4079175802418,false,false
2024S016769,19/05/2024,8:37:00,CMNO. PERALES / CALL. FITERO,17,12,USERA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68656675121,40.37211603253347,false,false
2024S016796,19/05/2024,19:15:00,AVDA. MANZANARES / CALL. ESTEBAN DE ARTEAGA,158,11,CARABANCHEL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.70902125302,40.39603481734627,false,false
2024S016818,20/05/2024,2:35:00,CALL. ESTRELLA POLAR / CALL. ASTROS,22,3,RETIRO,Choque contra obstáculo fijo,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.66664266556,40.41098971819546,true,false
2024S016825,20/05/2024,8:00:00,"CTRA. VILLAVERDE A VALLECAS, 17",17,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3,Ingreso superior a 24 horas,-3.65195714499,40.366982919450884,false,false
2024S016915,21/05/2024,13:15:00,"CALL. MIOSOTIS, 73",73,6,TETUÁN,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.70505011102,40.46487901076402,false,false
2024S016937,21/05/2024,18:00:00,"CALL. ALESANCO, 1",1,9,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.71015688541,40.461460375274775,false,false
2024S016946,21/05/2024,19:45:00,CALL. VALDERRIBAS / CALL. NARCISO SERRA,12,3,RETIRO,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.6784116434,40.405777086775885,false,false
2024S017158,22/05/2024,19:48:00,"PASEO. PRADO, 2",2,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,Ingreso superior a 24 horas,-3.69383053255,40.41879376113438,false,false
2024S017255,23/05/2024,8:44:00,"CALL. CLAUDIO MOYANO, 1",1,3,RETIRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69084754333,40.409496265974234,false,false
2024S017260,22/05/2024,14:10:00,"CALL. ESTOCOLMO, 31A",31A,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.59985111474,40.42686914674319,false,false
2024S017497,23/05/2024,22:40:00,CALL. AYALA / CALL. VELAZQUEZ,42,4,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68405502483,40.42772591557144,true,false
2024S017802,25/05/2024,1:50:00,"PASEO. REINA CRISTINA, 1",1,3,RETIRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.68542945174,40.40633930477924,false,false
2024S017816,24/05/2024,23:10:00,CALL. NICASIO GALLEGO / CALL. FRANCISCO DE ROJAS,7,7,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,-3.69968129551,40.42944321393587,false,false
2024S017935,25/05/2024,11:35:00,"PLAZA. ALCALDE MORENO TORRES, 4",4,16,HORTALEZA,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.65594469298,40.48778061378457,false,false
2024S017993,26/05/2024,2:00:00,"CALL. MOSCATELAR, 2L",2L,16,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.65058648307,40.45709030456171,false,false
2024S017998,26/05/2024,0:44:00,CALL. OCA / AVDA. NUESTRA SEÑORA DE VALVANERA,28,11,CARABANCHEL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.73516065298,40.38989856712554,true,false
2024S018039,26/05/2024,12:35:00,CALL. ALCALA / CALL. RAQUEL MELLER,265,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65735793641,40.43184477378223,false,false
2024S018132,27/05/2024,15:10:00,AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL,4,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.64633225285,40.48574469388839,false,false
2024S018172,27/05/2024,23:09:00,"CALL. HUERTAS, 55",55,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69660170797,40.41319148906902,false,false
2024S018276,29/05/2024,10:30:00,"CMNO. PERALES, 23",23,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68636785258,40.3687658208485,false,false
2024S018307,29/05/2024,15:58:00,CALL. JULIAN CAMARILLO / SALIDA PARKING PRIVADO,12,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.62874593789,40.43452645514204,false,false
2024S018334,29/05/2024,20:45:00,CALL. GUAREÑA / CALL. LUIS CHAMIZO,22,10,LATINA,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.76513507846,40.38576715085521,false,false
2024S018352,29/05/2024,22:15:00,CALL. MARTINEZ IZQUIERDO / CALL. AMOROS,90,4,SALAMANCA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66823918113,40.434169782093,false,false
2024S018369,30/05/2024,8:34:00,CALL. ARROYO DE POZUELO / CALL. CORONA AUSTRAL,28,9,MONCLOA-ARAVACA,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,3,Ingreso superior a 24 horas,-3.7876993847,40.45067873456792,false,false
2024S018410,30/05/2024,14:25:00,"CALL. SAN MATEO, 21",21,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69814951029,40.426101116272164,false,false
2024S018456,31/05/2024,1:10:00,CALL. CARAMUEL / CALL. PABLO SARASATE,10,10,LATINA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.73028617179,40.40656919337495,false,false
2024S018482,31/05/2024,10:18:00,"CTRA. VILLAVERDE A VALLECAS, 248",248,18,VILLA DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.64403825652,40.37028859675993,false,false
2024S018496,31/05/2024,13:36:00,AVDA. MENENDEZ PELAYO / CALL. PIO BAROJA,2,4,SALAMANCA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67706075508,40.413271535452544,false,false
2024S018500,31/05/2024,14:00:00,CALL. ALFONSO XII / PASEO. INFANTA ISABEL,62,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68876423258,40.40745462953476,false,false
2024S018501,31/05/2024,15:14:00,"CALL. SALVADOR ALLENDE, 34A",34A,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7579334565,40.36130985005015,false,false
2024S018507,31/05/2024,15:00:00,PASEO. DELICIAS / PLAZA. EMPERADOR CARLOS V,1,2,ARGANZUELA,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69321502823,40.407058658961795,false,false
2024S018516,31/05/2024,14:30:00,CALL. SESEÑA / CALL. ESCALONA,58,10,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,-3.76687146814,40.39551246263429,false,false
2024S018516,31/05/2024,14:30:00,CALL. SESEÑA / CALL. ESCALONA,58,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.76687146814,40.39551246263429,false,false
2024S018545,31/05/2024,20:30:00,CALL. SAN CLAUDIO / CALL. ANDALUCES,93,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.63597261194,40.38938752093364,false,false
2024S018578,01/06/2024,3:05:00,"CALL. PRECIADOS, 19",19,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70538494631,40.41906618678295,true,false
2024S018609,01/06/2024,13:10:00,AUTOV. M-607 / CTRA. M-616,+02100S,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.7033806886,40.547879210797376,false,false
2024S018609,01/06/2024,13:10:00,AUTOV. M-607 / CTRA. M-616,+02100S,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,-3.7033806886,40.547879210797376,false,false
2024S018654,02/06/2024,2:56:00,CALL. MARCELO USERA / CALL. MONEDEROS,17,12,USERA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.70096354973,40.38714693568601,false,false
2024S018664,30/05/2024,12:04:00,VICALVARO,53,19,VICÁLVARO,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.60358693957,40.40694866453852,false,false
2024S018664,30/05/2024,12:04:00,VICALVARO,53,19,VICÁLVARO,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,-3.60358693957,40.40694866453852,false,false
2024S018668,02/06/2024,8:45:00,PLAZA. PUERTA CERRADA / CALL. SAN JUSTO,6,1,CENTRO,Colisión frontal,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.70885383065,40.41377468127311,false,false
2024S018673,02/06/2024,9:05:00,"CALL. TORTA, 5",5,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,Ingreso superior a 24 horas,-3.76977364751,40.36270013182415,false,false
2024S018700,02/06/2024,16:10:00,CALL. PRINCIPE DE VERGARA / AVDA. RAMON Y CAJAL,210,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.67752822856,40.45163824011058,false,false
2024S018723,02/06/2024,6:55:00,"CALL. ANDORRA, 5",5,16,HORTALEZA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.64643526724,40.46204151386263,false,false
2024S018831,04/06/2024,12:00:00,CALL. CHARCO ALTO / CALL. MARQUES DE CASA TILLY,41,19,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.54564090103,40.40430867796173,false,false
2024S018862,04/06/2024,18:20:00,CALL. ALCALA / CALL. AYALA,183,4,SALAMANCA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.67103333519,40.42704547165434,false,false
2024S018881,05/06/2024,2:35:00,"CALL. CARRETAS, 7",7,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70322249201,40.41628655726337,false,false
2024S018897,05/06/2024,10:00:00,"CALL. MANUEL POMBO ANGULO, 28",28,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.65301488134,40.506887135009386,false,false
2024S018961,05/06/2024,23:40:00,CALL. DELICIAS / CALL. RAFAEL DE RIEGO,25,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69214716611,40.40405602923822,false,false
2024S018968,06/06/2024,2:31:00,"CALL. ATOCHA, 117",117,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69443684108,40.41012341590036,false,false
2024S018999,06/06/2024,11:55:00,"PASEO. GENERAL MARTINEZ CAMPOS, 42",42,7,CHAMBERÍ,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69161636736,40.435086345790104,false,false
2024S019015,06/06/2024,15:57:00,AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO,36,16,HORTALEZA,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.64288554531,40.49178189606217,false,false
2024S019100,07/06/2024,12:40:00,"CALL. TRIBALDOS, 29",29,16,HORTALEZA,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,-3.63645851365,40.46722299329525,false,false
2024S019100,07/06/2024,12:40:00,"CALL. TRIBALDOS, 29",29,16,HORTALEZA,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,2,Ingreso inferior o igual a 24 horas,-3.63645851365,40.46722299329525,false,false
2024S019120,07/06/2024,15:40:00,CALL. SEGOVIA / CALL. BEATRIZ GALINDO,29,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.71382909597,40.41390623369837,false,false
2024S019211,08/06/2024,11:30:00,"CALL. FRANCOS RODRIGUEZ, 106",106,9,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3,Ingreso superior a 24 horas,-3.71893831555,40.46092861432515,false,false
2024S019236,08/06/2024,18:40:00,"PASEO. CASTELLANA, 65",65,7,CHAMBERÍ,Caída,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.69163730065,40.44403216858555,false,false
2024S019291,09/06/2024,11:52:00,ANILLO CICLISTA PARQUE LINEAL MANZANARES ALTURA DE CMNO. PERALES / CALL. SAN MARIO,48D,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.69081959049,40.37909078431079,false,false
2024S019294,09/06/2024,14:00:00,"CTRA. RODAJOS, 2",2,9,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,-3.77714421827,40.41171419926557,false,false
2024S019318,09/06/2024,21:25:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,82,3,RETIRO,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.6698917493,40.411790763606966,false,false
2024S019318,09/06/2024,21:25:00,CALL. DOCTOR ESQUERDO / AVDA. NAZARET,82,3,RETIRO,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.6698917493,40.411790763606966,false,false
2024S019358,09/06/2024,12:36:00,"AVDA. ALEJANDRO DE LA SOTA, 1",1,21,BARAJAS,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.61843115886,40.478428926369524,false,false
2024S019379,09/06/2024,22:00:00,CALL. JORGE JUAN / CALL. LAGASCA,17,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.68511183595,40.42382775482391,false,false
2024S019393,10/06/2024,15:00:00,"CALL. TOLEDO, 89",89,1,CENTRO,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.70958985944,40.40978816698433,false,false
2024S019393,10/06/2024,15:00:00,"CALL. TOLEDO, 89",89,1,CENTRO,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,-3.70958985944,40.40978816698433,false,false
2024S019450,11/06/2024,11:05:00,"CMNO. PERALES, 23",23,12,USERA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68093281905,40.37059977447705,false,false
2024S019452,11/06/2024,11:40:00,VIA CICLISTA ANILLO VERDE CICLISTA KM 19-200,98,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.64462194805,40.38086205595379,false,false
2024S019452,11/06/2024,11:40:00,VIA CICLISTA ANILLO VERDE CICLISTA KM 19-200,98,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Peatón,De 15 a 17 años,Mujer,14,Sin asistencia sanitaria,-3.64462194805,40.38086205595379,false,false
2024S019453,11/06/2024,8:50:00,CALL. BANDERA / CALL. ZAIDA,10,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.73496049006,40.39641339629012,false,false
2024S019455,11/06/2024,11:30:00,"CALL. ARROYO FONTARRON, 463",463,14,MORATALAZ,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.63317782585,40.395420937473915,false,false
2024S019457,10/06/2024,12:45:00,"CALL. ALCALA, 213",213,4,SALAMANCA,Alcance,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66580036345,40.42956222077638,false,false
2024S019458,11/06/2024,12:35:00,CALL. DONOSO CORTES / CALL. VALLEHERMOSO,24,7,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7085230744,40.43617315313711,false,false
2024S019462,11/06/2024,13:45:00,"CALL. EMBAJADORES, 320",320,13,PUENTE DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68037136006,40.37099047120142,false,false
2024S019484,11/06/2024,17:10:00,"CALL. GRAN VIA, 29",29,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,-3.7035690955,40.42014031782695,false,false
2024S019549,12/06/2024,14:50:00,CALL. ESTOCOLMO / CALL. LIVERPOOL,91,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.60362625983,40.43376844855694,false,false
2024S019558,12/06/2024,16:30:00,"CALL. RAFAEL DE RIEGO, 33",33,2,ARGANZUELA,Choque contra obstáculo fijo,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69231577471,40.402109061305474,false,false
2024S019570,12/06/2024,17:40:00,CALL. SERRANO / CALL. MARTINEZ DE LA ROSA,63,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.68677101881,40.43280892253886,false,false
2024S019578,12/06/2024,19:28:00,"CALL. ANTONIO DE CABEZON, 71",71,8,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,-3.6826340526,40.498175511876916,false,false
2024S019583,12/06/2024,19:25:00,CALL. CLAUDIO COELLO / CALL. JORGE JUAN,31,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68671914859,40.42423263447457,false,false
2024S019653,13/06/2024,19:10:00,"CALL. AGUILON, 5",5,2,ARGANZUELA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,1,Atención en urgencias sin posterior ingreso,-3.70175242244,40.39731340328493,false,false
2024S019763,14/06/2024,21:35:00,CALL. AZCONA / CALL. AMOROS,46,4,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,-3.66866823773,40.43463577055993,false,false
2024S019793,15/06/2024,0:14:00,"CTRA. RODAJOS, 2",2,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,-3.77779281548,40.4117458739134,false,false
2024S019826,15/06/2024,10:00:00,"CTRA. RODAJOS, 2",2,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,-3.75490214377,40.414717425771606,false,false
